#segundos nanosegundos Rango theta Radio
502 873000000 6.266353 1.072655 0.488737
502 873000000 2.443348 1.567998 0.489805
502 898000000 3.151271 -1.245907 0.278623
502 898000000 6.300748 -0.320709 0.475916
502 898000000 2.500569 0.003224 0.261786
502 898000000 6.279335 1.072889 0.500774
502 898000000 2.450574 1.571207 0.500204
502 924000000 3.170532 -1.250127 0.300182
502 924000000 6.345029 -0.322143 0.520146
502 924000000 2.498402 0.003191 0.260596
502 924000000 6.281212 1.072883 0.502696
502 924000000 2.445122 1.568588 0.491648
502 948000000 3.169748 -1.249453 0.296996
502 948000000 6.377464 -0.323009 0.551794
502 948000000 2.505532 0.001919 0.267327
502 948000000 6.283298 1.072718 0.503486
502 948000000 2.450281 1.570741 0.498712
502 973000000 3.164003 -1.249302 0.293689
502 973000000 6.311244 -0.320468 0.485086
502 973000000 2.511296 -0.000725 0.275573
502 973000000 6.280852 1.072767 0.502060
502 973000000 2.455861 1.572736 0.505615
502 997000000 3.152897 -1.246552 0.281399
502 997000000 6.363252 -0.323058 0.538480
502 997000000 2.500998 0.000156 0.265809
502 997000000 6.279738 1.072946 0.500033
502 997000000 2.453819 1.571154 0.501455
503 23000000 3.159791 -1.608234 1.431523
503 23000000 3.157721 -1.247186 0.284868
503 23000000 6.306784 -0.321410 0.482301
503 23000000 2.508028 -0.000830 0.274025
503 23000000 6.271926 1.072696 0.494879
503 23000000 2.453777 1.571202 0.501406
503 49000000 3.162089 -1.248895 0.291085
503 49000000 6.297425 -0.319987 0.472613
503 49000000 2.500197 0.002342 0.263633
503 49000000 6.279066 1.072662 0.501073
503 49000000 2.451140 1.570804 0.499867
503 75000000 3.156288 -1.247668 0.284749
503 75000000 6.317598 -0.321567 0.493265
503 75000000 2.498428 0.003777 0.259878
503 75000000 6.290570 1.072676 0.510623
503 75000000 2.448656 1.570600 0.497330
503 98000000 3.160742 -1.248173 0.289340
503 98000000 6.342050 -0.320984 0.514853
503 98000000 2.513969 -0.002277 0.280454
503 98000000 6.282058 1.072984 0.503524
503 98000000 2.453376 1.571441 0.502127
503 123000000 3.161184 -1.248482 0.289980
503 123000000 6.347405 -0.321598 0.519936
503 123000000 2.506710 0.000498 0.270887
503 123000000 6.270998 1.072552 0.493236
503 123000000 2.448267 1.570110 0.496478
503 150000000 3.160876 -1.249390 0.292442
503 150000000 6.349570 -0.322353 0.524639
503 150000000 2.501195 0.004150 0.260237
503 150000000 6.265815 1.072673 0.489194
503 150000000 2.447871 1.569709 0.495841
503 175000000 3.168889 -1.249498 0.296923
503 175000000 6.321160 -0.321153 0.496712
503 175000000 2.501552 0.003303 0.262206
503 175000000 6.284839 1.073067 0.506891
503 175000000 2.443346 1.569085 0.491872
503 200000000 3.171483 -1.249099 0.299523
503 200000000 6.339227 -0.321625 0.513756
503 200000000 2.500035 0.003822 0.259892
503 200000000 6.270112 1.072903 0.493169
503 200000000 2.459751 1.572775 0.508051
503 225000000 3.157999 -1.248958 0.285939
503 225000000 6.328272 -0.321475 0.503479
503 225000000 2.508167 -0.001003 0.274601
503 225000000 6.288697 1.072895 0.508945
503 225000000 2.458091 1.572647 0.507463
503 250000000 3.155917 -1.247468 0.285121
503 250000000 6.334363 -0.321875 0.510181
503 250000000 2.509298 0.000195 0.272408
503 250000000 6.285291 1.073034 0.506219
503 250000000 2.459375 1.573425 0.509199
503 275000000 3.158527 -1.247591 0.286050
503 275000000 6.381585 -0.322829 0.555536
503 275000000 2.508394 0.000352 0.272064
503 275000000 6.270119 1.072727 0.493120
503 275000000 2.449774 1.571040 0.499494
503 301000000 3.151276 -1.248349 0.280769
503 301000000 6.271839 -0.319884 0.446046
503 301000000 2.502227 0.001959 0.265424
503 301000000 6.285907 1.073098 0.506947
503 301000000 2.443112 1.569229 0.492208
503 327000000 3.155504 -1.246485 0.281917
503 327000000 6.375024 -0.323258 0.551027
503 327000000 2.502020 -0.000140 0.266345
503 327000000 6.272943 1.073242 0.495317
503 327000000 2.452931 1.571083 0.501028
503 351000000 3.169131 -1.248815 0.296452
503 351000000 6.307623 -0.319971 0.481494
503 351000000 2.509172 0.000483 0.272646
503 351000000 6.267982 1.072759 0.490273
503 351000000 2.449977 1.570064 0.497205
503 377000000 3.175691 -1.250273 0.303097
503 377000000 6.379119 -0.323547 0.554397
503 377000000 2.502571 0.002956 0.263250
503 377000000 6.292078 1.073245 0.512342
503 377000000 2.449669 1.570151 0.497183
503 401000000 3.152522 -1.246814 0.281096
503 401000000 6.307628 -0.319990 0.481874
503 401000000 2.499686 0.004105 0.259599
503 401000000 6.276731 1.072733 0.499568
503 401000000 2.440211 1.567939 0.488102
503 425000000 3.467111 -1.587213 1.117983
503 425000000 3.150793 -1.249446 0.279937
503 425000000 6.334036 -0.321394 0.508855
503 425000000 2.509725 0.000487 0.272734
503 425000000 6.275418 1.072807 0.496691
503 425000000 2.443585 1.568638 0.491118
503 450000000 3.152253 -1.246663 0.280971
503 450000000 6.336382 -0.320913 0.510668
503 450000000 2.511964 -0.002716 0.279972
503 450000000 6.286604 1.073263 0.507459
503 450000000 2.442302 1.568460 0.489765
503 476000000 3.150191 -1.245640 0.277304
503 476000000 6.313680 -0.320563 0.487764
503 476000000 2.502033 0.000046 0.266270
503 476000000 6.286426 1.072843 0.507037
503 476000000 2.454313 1.572149 0.503670
503 502000000 3.156933 -1.247030 0.284552
503 502000000 6.290783 -0.319778 0.465354
503 502000000 2.505978 0.001350 0.268766
503 502000000 6.278198 1.072749 0.500860
503 502000000 2.454014 1.572293 0.503901
503 527000000 3.181449 -1.247968 0.308876
503 527000000 6.281966 -0.319979 0.455841
503 527000000 2.503083 0.002499 0.263726
503 527000000 6.268339 1.072833 0.490915
503 527000000 2.440585 1.567750 0.487644
503 554000000 3.154193 -1.246869 0.282112
503 554000000 6.304280 -0.319778 0.478050
503 554000000 2.496880 0.003900 0.258246
503 554000000 6.281204 1.073151 0.502630
503 554000000 2.450858 1.570736 0.498902
503 577000000 3.171128 -1.248456 0.298424
503 577000000 6.280947 -0.319238 0.454831
503 577000000 2.494683 -0.000812 0.260821
503 577000000 6.269987 1.072923 0.492804
503 577000000 2.453442 1.570546 0.500256
503 602000000 3.166835 -1.248607 0.293623
503 602000000 6.403337 -0.323811 0.578511
503 602000000 2.502914 -0.000106 0.266863
503 602000000 6.281941 1.072800 0.502631
503 602000000 2.442249 1.568641 0.490699
503 626000000 3.163784 -1.249209 0.293594
503 626000000 6.296832 -0.320309 0.470888
503 626000000 2.504413 0.001825 0.266522
503 626000000 6.277572 1.073137 0.499327
503 626000000 2.459379 1.572979 0.508626
503 653000000 3.145523 -1.248654 0.275878
503 653000000 6.284364 -0.320521 0.460285
503 653000000 2.506932 0.000400 0.270417
503 653000000 6.281249 1.072897 0.502574
503 653000000 2.453526 1.572029 0.502957
503 677000000 3.163456 -1.248496 0.291343
503 677000000 6.373788 -0.323681 0.550074
503 677000000 2.507000 -0.000957 0.273413
503 677000000 6.267088 1.072860 0.489228
503 677000000 2.453841 1.571627 0.502654
503 703000000 3.149374 -1.248926 0.278354
503 703000000 6.340119 -0.321731 0.515474
503 703000000 2.511233 0.001087 0.274966
503 703000000 6.294966 1.073228 0.514567
503 703000000 2.451730 1.571584 0.501112
503 727000000 3.175217 -1.248132 0.304009
503 727000000 6.299708 -0.320752 0.475513
503 727000000 2.506258 0.001275 0.269041
503 727000000 6.281159 1.072804 0.502053
503 727000000 2.453797 1.571114 0.501758
503 753000000 3.149653 -1.245762 0.276582
503 753000000 6.283833 -0.320733 0.459039
503 753000000 2.514987 -0.002789 0.281911
503 753000000 6.274180 1.072962 0.495887
503 753000000 2.455155 1.571226 0.502021
503 778000000 3.156288 -1.249175 0.285926
503 778000000 6.345678 -0.321202 0.520205
503 778000000 2.503074 0.000202 0.267660
503 778000000 6.272974 1.072533 0.495378
503 778000000 2.462560 1.574105 0.512115
503 804000000 3.155234 -1.246956 0.283297
503 804000000 6.272930 -0.320069 0.447795
503 804000000 2.499526 -0.000032 0.264816
503 804000000 6.272351 1.073005 0.494421
503 804000000 2.449612 1.569910 0.497254
503 827000000 3.167296 -1.249334 0.295728
503 827000000 6.343994 -0.321878 0.518957
503 827000000 2.517264 -0.003273 0.284002
503 827000000 6.284438 1.072809 0.505161
503 827000000 2.448719 1.571153 0.498624
503 852000000 3.150699 -1.246040 0.278175
503 852000000 6.334531 -0.322086 0.510758
503 852000000 2.502536 0.001532 0.266384
503 852000000 6.270595 1.072865 0.493749
503 852000000 2.451564 1.570969 0.499875
503 877000000 3.155576 -1.247381 0.283830
503 877000000 6.278824 -0.320300 0.454731
503 877000000 2.501905 0.002140 0.265319
503 877000000 6.278311 1.073009 0.501203
503 877000000 2.446363 1.568691 0.492277
503 906000000 3.159397 -1.248214 0.288738
503 906000000 6.320727 -0.320587 0.494640
503 906000000 2.501058 0.002205 0.264258
503 906000000 6.286677 1.073046 0.506774
503 906000000 2.451891 1.570868 0.499673
503 929000000 3.147913 -1.249280 0.278250
503 929000000 6.353447 -0.321802 0.528654
503 929000000 2.503774 0.000998 0.268488
503 929000000 6.288297 1.073263 0.508655
503 929000000 2.451707 1.571030 0.500465
503 954000000 3.167710 -1.247945 0.295765
503 954000000 6.302108 -0.320371 0.477145
503 954000000 2.500799 0.003697 0.261131
503 954000000 6.292136 1.072978 0.512916
503 954000000 2.450215 1.570423 0.498458
503 977000000 3.294625 -1.603631 1.296628
503 977000000 3.164292 -1.248813 0.293601
503 977000000 6.296275 -0.321244 0.472259
503 977000000 2.502159 -0.000288 0.266579
503 977000000 6.295971 1.072681 0.515881
503 977000000 2.451784 1.570962 0.500040
504 2000000 3.160966 -1.248847 0.289848
504 2000000 6.307148 -0.320598 0.481573
504 2000000 2.510561 -0.001535 0.277473
504 2000000 6.276297 1.072825 0.498280
504 2000000 2.461362 1.573829 0.511138
504 29000000 3.155118 -1.246615 0.281968
504 29000000 6.382867 -0.323089 0.558761
504 29000000 2.516043 -0.002165 0.280997
504 29000000 6.279753 1.072989 0.501241
504 29000000 2.446234 1.569047 0.493546
504 54000000 3.173034 -1.247468 0.301378
504 54000000 6.320638 -0.321504 0.496078
504 54000000 2.502314 0.003724 0.261236
504 54000000 6.278612 1.072954 0.500507
504 54000000 2.453994 1.571016 0.501308
504 79000000 3.174850 -1.251096 0.304731
504 79000000 6.367649 -0.323452 0.543465
504 79000000 2.512860 0.000929 0.276432
504 79000000 6.275503 1.072974 0.496851
504 79000000 2.455719 1.572788 0.505717
504 104000000 3.158693 -1.248869 0.288075
504 104000000 6.392066 -0.323060 0.566711
504 104000000 2.515702 -0.003133 0.283329
504 104000000 6.292585 1.073119 0.513030
504 104000000 2.446327 1.569690 0.494777
504 130000000 3.151557 -1.249159 0.281046
504 130000000 6.284342 -0.319741 0.458757
504 130000000 2.503879 0.002371 0.265985
504 130000000 6.277888 1.072836 0.499018
504 130000000 2.445246 1.568278 0.491206
504 154000000 3.150774 -1.245640 0.277347
504 154000000 6.274709 -0.320125 0.450196
504 154000000 2.505326 0.000251 0.269091
504 154000000 6.282774 1.072673 0.503401
504 154000000 2.443177 1.568692 0.491439
504 177000000 3.158318 -1.248394 0.286948
504 177000000 6.351074 -0.321823 0.526144
504 177000000 2.502382 0.003489 0.262237
504 177000000 6.277683 1.072860 0.499598
504 177000000 2.461496 1.573507 0.510595
504 204000000 3.171741 -1.248151 0.299675
504 204000000 6.382975 -0.322246 0.557295
504 204000000 2.519371 0.001732 0.282332
504 204000000 6.270613 1.072791 0.493178
504 204000000 2.463798 1.574083 0.512829
504 227000000 3.158010 -1.248141 0.287242
504 227000000 6.361846 -0.323346 0.538311
504 227000000 2.514959 0.001019 0.277599
504 227000000 6.274765 1.072604 0.496471
504 227000000 2.449731 1.570718 0.498777
504 253000000 3.162880 -1.249067 0.292610
504 253000000 6.321532 -0.322068 0.498630
504 253000000 2.510925 0.000924 0.274572
504 253000000 6.271094 1.072838 0.493621
504 253000000 2.459762 1.572553 0.507269
504 279000000 3.168752 -1.248635 0.296867
504 279000000 6.343264 -0.322522 0.520673
504 279000000 2.509091 0.000353 0.272871
504 279000000 6.282331 1.073025 0.503677
504 279000000 2.446589 1.569797 0.495026
504 304000000 3.154582 -1.246969 0.282753
504 304000000 6.331151 -0.320902 0.505621
504 304000000 2.507105 0.001862 0.267639
504 304000000 6.270128 1.072827 0.492698
504 304000000 2.444048 1.568973 0.491730
504 328000000 3.151582 -1.246490 0.280463
504 328000000 6.292456 -0.320833 0.467053
504 328000000 2.508871 -0.001021 0.274843
504 328000000 6.286067 1.072847 0.506621
504 328000000 2.449311 1.569826 0.496659
504 354000000 3.160896 -1.248369 0.289738
504 354000000 6.330349 -0.320874 0.505972
504 354000000 2.505349 0.000938 0.268824
504 354000000 6.282406 1.073075 0.503117
504 354000000 2.449811 1.570234 0.497605
504 378000000 3.173588 -1.250620 0.302377
504 378000000 6.339545 -0.321422 0.514391
504 378000000 2.502047 0.002405 0.264580
504 378000000 6.298951 1.072942 0.518225
504 378000000 2.449974 1.570905 0.498840
504 404000000 3.176480 -1.248262 0.304323
504 404000000 6.318498 -0.320980 0.492666
504 404000000 2.502599 0.001660 0.266201
504 404000000 6.271336 1.073200 0.493045
504 404000000 2.452787 1.571875 0.502564
504 429000000 3.149508 -1.245563 0.277420
504 429000000 6.333072 -0.321299 0.508152
504 429000000 2.516131 -0.002607 0.281969
504 429000000 6.287375 1.072944 0.507635
504 429000000 2.437125 1.566772 0.484341
504 452000000 3.171047 -1.249944 0.299642
504 452000000 6.318594 -0.321291 0.493501
504 452000000 2.513522 -0.001599 0.278625
504 452000000 6.279885 1.072855 0.501156
504 452000000 2.449045 1.571090 0.499084
504 478000000 3.177578 -1.251115 0.306210
504 478000000 6.412670 -0.323496 0.587090
504 478000000 2.509057 0.000563 0.272718
504 478000000 6.270156 1.072852 0.492747
504 478000000 2.452892 1.570617 0.500151
504 503000000 3.148792 -1.246001 0.277022
504 503000000 6.392091 -0.323577 0.566110
504 503000000 2.503472 0.001976 0.265868
504 503000000 6.273029 1.073032 0.494284
504 503000000 2.456554 1.572417 0.505644
504 529000000 3.170274 -1.248467 0.298346
504 529000000 6.338303 -0.321381 0.512972
504 529000000 2.509324 0.001096 0.270294
504 529000000 6.276075 1.072771 0.498428
504 529000000 2.449653 1.570637 0.498443
504 553000000 3.164808 -1.248834 0.293019
504 553000000 6.310620 -0.321058 0.486411
504 553000000 2.514801 -0.001039 0.278194
504 553000000 6.277510 1.073112 0.499804
504 553000000 2.450552 1.570885 0.499170
504 579000000 3.173997 -1.247783 0.301816
504 579000000 6.295787 -0.319711 0.470665
504 579000000 2.499393 0.000025 0.264917
504 579000000 6.287466 1.072811 0.507512
504 579000000 2.451050 1.570560 0.498706
504 604000000 3.155026 -1.246440 0.281279
504 604000000 6.305535 -0.320322 0.480190
504 604000000 2.511721 -0.001840 0.277785
504 604000000 6.275234 1.072725 0.497067
504 604000000 2.437768 1.565701 0.482053
504 628000000 3.169279 -1.250065 0.298445
504 628000000 6.337287 -0.321522 0.511744
504 628000000 2.507751 0.000082 0.271577
504 628000000 6.286308 1.073119 0.506337
504 628000000 2.447350 1.569437 0.494604
504 653000000 3.166969 -1.249765 0.296691
504 653000000 6.293235 -0.320536 0.468366
504 653000000 2.511596 -0.001474 0.277434
504 653000000 6.274250 1.072703 0.496493
504 653000000 2.450738 1.570793 0.499551
504 679000000 3.165109 -1.248962 0.293361
504 679000000 6.279465 -0.320622 0.454670
504 679000000 2.513919 0.000822 0.277101
504 679000000 6.270256 1.072733 0.492364
504 679000000 2.454678 1.571989 0.503902
504 706000000 3.165400 -1.249385 0.294471
504 706000000 6.338002 -0.322204 0.512777
504 706000000 2.499823 0.002930 0.262176
504 706000000 6.272892 1.072761 0.494107
504 706000000 2.452659 1.571353 0.501443
504 728000000 3.158549 -1.246800 0.284375
504 728000000 6.268951 -0.319896 0.445830
504 728000000 2.506456 0.000555 0.270471
504 728000000 6.273381 1.072747 0.495856
504 728000000 2.455665 1.571594 0.503775
504 754000000 3.162134 -1.247775 0.288967
504 754000000 6.343225 -0.322014 0.517654
504 754000000 2.506535 0.001772 0.267986
504 754000000 6.284977 1.072961 0.505691
504 754000000 2.442115 1.567887 0.489018
504 779000000 3.164747 -1.248876 0.293309
504 779000000 6.305199 -0.320692 0.480161
504 779000000 2.506580 0.000408 0.270432
504 779000000 6.286608 1.072695 0.506939
504 779000000 2.454014 1.571999 0.503213
504 804000000 3.162345 -1.249462 0.293740
504 804000000 6.294840 -0.320629 0.469196
504 804000000 2.514809 -0.002873 0.281816
504 804000000 6.284959 1.073164 0.505928
504 804000000 2.436406 1.566046 0.481752
504 828000000 3.150160 -1.245603 0.277541
504 828000000 6.315542 -0.321239 0.490445
504 828000000 2.501618 0.002035 0.264998
504 828000000 6.282083 1.072550 0.504033
504 828000000 2.442189 1.567703 0.488602
504 854000000 3.147272 -1.245742 0.276179
504 854000000 6.315395 -0.320613 0.489729
504 854000000 2.497729 0.002796 0.261697
504 854000000 6.270873 1.072739 0.492416
504 854000000 2.439828 1.566840 0.485577
504 879000000 3.169212 -1.250176 0.299335
504 879000000 6.308007 -0.321610 0.484830
504 879000000 2.503127 0.002382 0.264815
504 879000000 6.273334 1.072601 0.496303
504 879000000 2.461699 1.573123 0.509580
504 904000000 3.162232 -1.248219 0.290098
504 904000000 6.330155 -0.320878 0.504094
504 904000000 2.502575 0.000152 0.267141
504 904000000 6.279949 1.072780 0.501132
504 904000000 2.456409 1.571633 0.504293
504 929000000 3.166510 -1.249767 0.296943
504 929000000 6.390230 -0.322717 0.564384
504 929000000 2.496536 0.003997 0.258656
504 929000000 6.259863 1.072636 0.484081
504 929000000 2.453228 1.572156 0.503395
504 956000000 3.153640 -1.248058 0.283929
504 956000000 6.291055 -0.320337 0.465730
504 956000000 2.507784 0.000190 0.272419
504 956000000 6.275486 1.072618 0.497226
504 956000000 2.445867 1.568387 0.491903
504 979000000 3.165835 -1.249437 0.295723
504 979000000 6.309063 -0.321300 0.484926
504 979000000 2.501126 0.003090 0.262691
504 979000000 6.278281 1.072875 0.499856
504 979000000 2.456942 1.572475 0.506037
505 12000000 3.168524 -1.249966 0.298128
505 12000000 6.318270 -0.321039 0.492595
505 12000000 2.506281 0.000194 0.269694
505 12000000 6.271790 1.072785 0.494637
505 12000000 2.448691 1.570567 0.498146
505 34000000 3.155344 -1.248690 0.284897
505 34000000 6.344334 -0.321182 0.519177
505 34000000 2.508404 0.000805 0.270948
505 34000000 6.271991 1.072554 0.494216
505 34000000 2.454620 1.572265 0.504108
505 60000000 3.160139 -1.247707 0.290324
505 60000000 6.365564 -0.321968 0.540680
505 60000000 2.499289 -0.000177 0.263973
505 60000000 6.272451 1.072677 0.495411
505 60000000 2.452831 1.571099 0.500819
505 84000000 3.159236 -1.248275 0.288571
505 84000000 6.314721 -0.321058 0.489200
505 84000000 2.508903 0.001223 0.270081
505 84000000 6.286361 1.073043 0.506860
505 84000000 2.444584 1.568975 0.492723
505 109000000 3.154296 -1.246373 0.280746
505 109000000 6.309701 -0.320387 0.483548
505 109000000 2.511226 -0.001334 0.276442
505 109000000 6.279767 1.072560 0.501536
505 109000000 2.457220 1.572880 0.506876
505 135000000 3.163504 -1.248754 0.292077
505 135000000 6.344516 -0.322094 0.520082
505 135000000 2.505440 0.000161 0.269383
505 135000000 6.281942 1.072803 0.503326
505 135000000 2.452291 1.570213 0.498977
505 160000000 3.158201 -1.247826 0.287356
505 160000000 6.342354 -0.321950 0.516313
505 160000000 2.509784 -0.001415 0.276214
505 160000000 6.275734 1.072541 0.497569
505 160000000 2.447071 1.569795 0.495030
505 184000000 3.149346 -1.246045 0.276791
505 184000000 6.382465 -0.323478 0.557404
505 184000000 2.501789 0.001851 0.265164
505 184000000 6.279033 1.072815 0.500344
505 184000000 2.448098 1.570871 0.497918
505 209000000 3.154494 -1.246333 0.281263
505 209000000 6.395570 -0.322744 0.568476
505 209000000 2.510915 -0.000896 0.275904
505 209000000 6.274190 1.072899 0.497016
505 209000000 2.455478 1.571831 0.503995
505 236000000 3.161912 -1.248703 0.290994
505 236000000 6.292914 -0.320487 0.467891
505 236000000 2.502033 0.003321 0.262290
505 236000000 6.270681 1.072899 0.492478
505 236000000 2.472886 1.576941 0.524196
505 260000000 3.155371 -1.248792 0.284347
505 260000000 6.326759 -0.321142 0.501043
505 260000000 2.508975 -0.001169 0.275385
505 260000000 6.283111 1.072848 0.503955
505 260000000 2.456429 1.571893 0.505131
505 285000000 3.166036 -1.249486 0.295092
505 285000000 6.309621 -0.320834 0.485223
505 285000000 2.513001 -0.001145 0.277620
505 285000000 6.282987 1.073059 0.504573
505 285000000 2.448062 1.569828 0.496027
505 311000000 3.157570 -1.247873 0.286331
505 311000000 6.350595 -0.322572 0.525533
505 311000000 2.504987 0.000921 0.269245
505 311000000 6.277393 1.072819 0.498884
505 311000000 2.453907 1.571207 0.501263
505 334000000 3.152434 -1.246060 0.279744
505 334000000 6.297990 -0.319768 0.471648
505 334000000 2.500049 0.003711 0.260723
505 334000000 6.275886 1.072875 0.498199
505 334000000 2.461323 1.573952 0.511146
505 360000000 3.160655 -1.248114 0.289607
505 360000000 6.271273 -0.320737 0.448133
505 360000000 2.513247 0.000586 0.275512
505 360000000 6.270003 1.073013 0.492010
505 360000000 2.456445 1.571756 0.504351
505 385000000 3.167000 -1.249120 0.295630
505 385000000 6.322667 -0.320611 0.496275
505 385000000 2.512565 0.001142 0.277545
505 385000000 6.286218 1.072767 0.506949
505 385000000 2.453514 1.571839 0.502846
505 410000000 3.153233 -1.246642 0.281340
505 410000000 6.351634 -0.322171 0.527848
505 410000000 2.511672 -0.000724 0.276089
505 410000000 6.272118 1.072617 0.493686
505 410000000 2.448447 1.570929 0.498529
505 435000000 3.170426 -1.250842 0.301037
505 435000000 6.375438 -0.322759 0.550821
505 435000000 2.515489 -0.002591 0.281672
505 435000000 6.268910 1.072645 0.491523
505 435000000 2.462962 1.574603 0.513810
505 460000000 3.159140 -1.248657 0.288726
505 460000000 6.311962 -0.320546 0.487685
505 460000000 2.501269 0.000122 0.266726
505 460000000 6.286892 1.073091 0.507908
505 460000000 2.443932 1.569675 0.493072
505 485000000 3.165040 -1.250299 0.296134
505 485000000 6.316680 -0.321771 0.493099
505 485000000 2.502465 0.002502 0.265379
505 485000000 6.285161 1.073045 0.507013
505 485000000 2.451187 1.571576 0.500535
505 509000000 3.154513 -1.247287 0.283195
505 509000000 6.334507 -0.321659 0.510700
505 509000000 2.503446 0.000859 0.268930
505 509000000 6.281987 1.072950 0.504144
505 509000000 2.451646 1.571850 0.500719
505 535000000 3.172652 -1.251767 0.303881
505 535000000 6.281539 -0.321065 0.459440
505 535000000 2.499795 0.002769 0.263459
505 535000000 6.272978 1.073011 0.495769
505 535000000 2.450613 1.571470 0.498651
505 562000000 3.155343 -1.247406 0.282342
505 562000000 6.338881 -0.320975 0.514953
505 562000000 2.508015 0.000157 0.273116
505 562000000 6.282536 1.073187 0.504354
505 562000000 2.449954 1.571904 0.498891
505 585000000 3.153202 -1.247549 0.281271
505 585000000 6.351069 -0.322483 0.529314
505 585000000 2.511856 0.000567 0.277717
505 585000000 6.291587 1.072896 0.513776
505 585000000 2.451741 1.572067 0.499127
505 610000000 3.144485 -1.250478 0.276357
505 610000000 6.331523 -0.321755 0.511080
505 610000000 2.495979 0.001633 0.265844
505 610000000 6.283868 1.073460 0.507958
505 610000000 2.459404 1.575054 0.507908
505 636000000 3.160691 -1.250907 0.291143
505 636000000 6.309050 -0.321101 0.489715
505 636000000 2.503884 -0.000258 0.273893
505 636000000 6.269135 1.074142 0.493395
505 636000000 2.449815 1.573496 0.498798
505 660000000 3.156937 -1.250312 0.288303
505 660000000 6.296021 -0.321065 0.477802
505 660000000 2.495698 0.000671 0.269319
505 660000000 6.291378 1.073936 0.514987
505 660000000 2.456091 1.575410 0.504566
505 683000000 3.159818 -1.251450 0.290877
505 683000000 6.382040 -0.323412 0.564675
505 683000000 2.492043 0.003384 0.262114
505 683000000 6.283777 1.073971 0.509386
505 683000000 2.458210 1.576632 0.506708
505 710000000 3.158679 -1.251886 0.290988
505 710000000 6.311871 -0.321829 0.498469
505 710000000 2.502323 -0.000549 0.276995
505 710000000 6.274410 1.074507 0.500142
505 710000000 2.409480 1.571085 0.457045
505 736000000 3.167849 -1.254885 0.302271
505 736000000 6.331013 -0.321228 0.518362
505 736000000 2.498578 -0.001565 0.278075
505 736000000 6.279843 1.074767 0.507105
505 736000000 2.486933 1.585360 0.539756
505 763000000 3.153247 -1.252762 0.287612
505 763000000 6.308112 -0.322591 0.500177
505 763000000 2.487433 0.001134 0.267700
505 763000000 6.267806 1.074851 0.497218
505 763000000 2.473391 1.584054 0.525891
505 786000000 4.943702 -1.514726 0.408326
505 786000000 3.145163 -1.254802 0.280481
505 786000000 6.321985 -0.320333 0.518068
505 786000000 2.485805 0.001223 0.267749
505 786000000 6.278489 1.075443 0.509199
505 786000000 2.504230 1.587054 0.556233
505 816000000 3.157362 -1.255219 0.293178
505 816000000 6.288696 -0.323608 0.482784
505 816000000 2.479907 0.002391 0.263800
505 816000000 6.262831 1.075881 0.495110
505 816000000 2.436848 1.576046 0.483839
505 841000000 3.147384 -1.253989 0.283254
505 841000000 6.316310 -0.321751 0.513919
505 841000000 2.495812 -0.002945 0.284718
505 841000000 6.265624 1.076121 0.498286
505 841000000 2.454492 1.582737 0.504753
505 867000000 3.156907 -1.255712 0.293345
505 867000000 6.348717 -0.322372 0.543433
505 867000000 2.481490 0.000500 0.271193
505 867000000 6.268663 1.076693 0.502294
505 867000000 2.459988 1.584234 0.510239
505 891000000 3.156176 -1.258239 0.295209
505 891000000 6.274272 -0.323034 0.478867
505 891000000 2.482666 0.000170 0.273911
505 891000000 6.269807 1.077128 0.504344
505 891000000 2.436769 1.577416 0.481250
505 917000000 3.170728 -1.257128 0.307844
505 917000000 6.291382 -0.322713 0.496185
505 917000000 2.474514 0.000413 0.269958
505 917000000 6.267823 1.076928 0.502957
505 917000000 2.425899 1.576094 0.469486
505 942000000 3.151748 -1.258579 0.290948
505 942000000 6.326437 -0.324211 0.531181
505 942000000 2.466837 0.004525 0.259103
505 942000000 6.257581 1.077098 0.495521
505 942000000 2.481725 1.590486 0.531585
505 966000000 3.155274 -1.260312 0.295587
505 966000000 6.287436 -0.323236 0.496920
505 966000000 2.464800 0.000169 0.265003
505 966000000 6.270530 1.077977 0.508503
505 966000000 2.443730 1.582147 0.488673
505 992000000 3.148035 -1.260778 0.288637
505 992000000 6.289379 -0.323669 0.500865
505 992000000 2.475464 -0.003523 0.282868
505 992000000 6.268089 1.078515 0.507687
505 992000000 2.493329 1.591729 0.542027
506 17000000 3.148421 -1.261216 0.290259
506 17000000 6.281239 -0.323256 0.496016
506 17000000 2.477701 -0.001757 0.282202
506 17000000 6.306544 1.077416 0.546041
506 17000000 2.440226 1.584414 0.486890
506 43000000 3.143525 -1.261368 0.286992
506 43000000 6.266987 -0.323133 0.485644
506 43000000 2.473590 -0.002675 0.283131
506 43000000 6.261364 1.078999 0.503535
506 43000000 2.447064 1.587093 0.493804
506 67000000 3.157137 -1.263711 0.298240
506 67000000 6.288033 -0.324311 0.507168
506 67000000 2.457947 0.000263 0.268037
506 67000000 6.250928 1.079678 0.494999
506 67000000 2.442348 1.586362 0.488202
506 94000000 3.146773 -1.263502 0.290711
506 94000000 6.267655 -0.323598 0.489676
506 94000000 2.467408 -0.003196 0.283799
506 94000000 6.263682 1.079814 0.507664
506 94000000 2.450778 1.590488 0.498004
506 118000000 3.140779 -1.265556 0.286211
506 118000000 6.289525 -0.324636 0.512920
506 118000000 2.461324 0.000277 0.274801
506 118000000 6.237756 1.081041 0.483795
506 118000000 2.456965 1.594682 0.507033
